jd,ra,dec,un_az,el
2459171.65417813,-145.558041936179,-34.9221397085485,4.65547721385133,0.941347023242216
2459171.65429387,-145.508425963493,-35.0196773140724,4.6529768163089,0.942209395152767
2459171.65440961,-145.458700835688,-35.117205165975,4.65047171756346,0.943069873367368
2459171.65452535,-145.408865914614,-35.2147231152538,4.64796191212351,0.943928451401734
2459171.65464109,-145.35892055813,-35.3122310122604,4.64544739456504,0.944785122760294
2459171.65475683,-145.308864120062,-35.4097287066949,4.64292815953246,0.945639880936293
2459171.65487257,-145.25869595018,-35.5072160476035,4.64040420173955,0.946492719411949
2459171.65498831,-145.208415394158,-35.6046928833725,4.6378755159704,0.947343631658552
2459171.65510405,-145.158021793546,-35.702159061718,4.6353420970805,0.948192611136521
2459171.65521979,-145.107514485732,-35.7996144296867,4.63280393999763,0.949039651295588
2459171.65533553,-145.056892803913,-35.8970588336464,4.63026103972286,0.949884745574892
2459171.65545127,-145.006156077586,-35.9944921190199,4.62771339133164,0.950727887403054
2459171.65556701,-144.955303630401,-36.0919141313216,4.62516098997464,0.95156907019838
2459171.65568275,-144.904334783299,-36.1893247145899,4.62260383087892,0.952408287368911
2459171.65579849,-144.853248852357,-36.2867237124216,4.62004190934885,0.95324553231258
2459171.65591423,-144.802045149291,-36.3841109677067,4.61747522076714,0.954080798417348
2459171.65602998,-144.750722981413,-36.4814863226183,4.61490376059596,0.954914079061252
2459171.65614572,-144.699281651596,-36.578849618613,4.6123275243778,0.955745367612712
2459171.65626146,-144.647720458241,-36.6762006964206,4.60974650773663,0.956574657430475
2459171.6563772,-144.596038695239,-36.7735393960362,4.60716070637894,0.957401941863836
2459171.65649294,-144.544235651932,-36.870865556718,4.60457011609473,0.958227214252782
2459171.65660868,-144.492310613079,-36.9681790169787,4.60197473275857,0.959050467928117
2459171.65672442,-144.440262858818,-37.0654796145793,4.59937455233071,0.959871696211606
2459171.65684016,-144.388091664627,-37.1627671865204,4.5967695708581,0.960690892416091
2459171.6569559,-144.335796301284,-37.2600415690412,4.59415978447543,0.961508049845711
2459171.65707164,-144.283376034835,-37.3573025976057,4.59154518940627,0.962323161795956
2459171.65718738,-144.230830126547,-37.4545501069013,4.5889257819641,0.963136221553888
2459171.65730312,-144.178157832876,-37.5517839308301,4.58630155855337,0.963947222398276
2459171.65741886,-144.125358405423,-37.6490039024999,4.58367251567068,0.964756157599714
2459171.6575346,-144.072431090893,-37.7462098542225,4.58103864990572,0.965563020420857
2459171.65765034,-144.019375131063,-37.8434016174993,4.57839995794253,0.966367804116483
2459171.65776608,-143.96618976273,-37.9405790230217,4.57575643656045,0.967170501933754
2459171.65788182,-143.912874217677,-38.0377419006589,4.57310808263531,0.967971107112308
2459171.65799757,-143.859427722633,-38.1348900794509,4.57045489314054,0.968769612884444
2459171.65811331,-143.805849499224,-38.2320233876039,4.56779686514823,0.969566012475314
2459171.65822905,-143.752138763939,-38.3291416524805,4.56513399583027,0.970360299103073
2459171.65834479,-143.698294728083,-38.4262447005926,4.56246628245946,0.97115246597907
2459171.65846053,-143.644316597733,-38.5233323575938,4.55979372241068,0.97194250630798
2459171.65857627,-143.590203573701,-38.6204044482732,4.55711631316192,0.972730413288072
2459171.65869201,-143.535954851482,-38.7174607965443,4.55443405229551,0.973516180111281
2459171.65880775,-143.481569621216,-38.8145012254408,4.55174693749917,0.974299799963488
2459171.65892349,-143.427047067643,-38.9115255571056,4.54905496656722,0.975081266024629
2459171.65903923,-143.372386370056,-39.0085336127841,4.54635813740165,0.975860571468939
2459171.65915497,-143.317586702254,-39.1055252128191,4.54365644801327,0.976637709465152
2459171.65927071,-143.262647233062,-39.2025001763552,4.54094989652297,0.977412673176592
2459171.65938645,-143.207567124045,-39.2994583224555,4.53823848116267,0.978185455761504
2459171.65950219,-143.152345532813,-39.3963994684156,4.53552220027661,0.978956050373211
2459171.65961793,-143.096981610741,-39.4933234308686,4.53280105232251,0.979724450160226
2459171.65973367,-143.041474503482,-39.5902300255033,4.53007503587262,0.980490648266591
2459171.65984941,-142.985823350916,-39.6871190670497,4.52734414961495,0.981254637831993
2459171.65996516,-142.930027287104,-39.7839903692733,4.52460839235447,0.982016411991989
